CompanyID	Date	Close
1	20190724	6756.98
1	20190727	6802.27
1	20190728	6846.6
1	20190729	6896.17
1	20190730	6949.56
1	20190731	7147.39
1	20190803	7189.33
1	20190804	7032.03
1	20190805	7103.05
1	20190806	7065.4
1	20190807	6938.6
1	20190810	6816.09
1	20190811	6753.65
1	20190813	6833.73
1	20190814	7055.39
1	20190817	6983.41
1	20190818	6971.49
1	20190819	7010.58
1	20190821	7193.15
1	20190824	7349.02
1	20190825	7286.1
1	20190826	7410.99
1	20190827	7568.3
1	20190828	7541.6
1	20190831	7595.95
1	20190901	7825.71
1	20190902	7787.57
1	20190903	7782.81
1	20190904	7662.68
1	20190907	8021.62
1	20190908	8266.64
1	20190911	8163.67
1	20190914	8014.95
1	20190915	8074.06
1	20190916	8095.99
1	20190917	7916.75
1	20190918	7640.28
1	20190921	7664.11
1	20190922	7727.03
1	20190923	8058.33
1	20190924	7999.7
1	20190925	8004.46
1	20190928	7864.79
1	20190929	7764.21
1	20190930	7934.87
1	20191001	7821.89
1	20191002	7701.77
1	20191005	7628.36
1	20191006	7466.76
1	20191007	7724.17
1	20191008	7827.61
1	20191009	7901.98
1	20191012	8273.31
1	20191013	8686.6
1	20191014	8762.39
1	20191015	8405.83
1	20191016	8781.46
1	20191020	8629.87
1	20191021	8905.39
1	20191022	8969.27
1	20191023	9109.41
1	20191026	8894.91
1	20191028	8801
1	20191030	8818.64
1	20191102	8707.09
1	20191103	8639.88
1	20191104	8452.54
1	20191105	8490.2
1	20191109	8368.65
1	20191110	8317.17
1	20191111	8423.94
1	20191112	8627.96
1	20191113	8586.49
1	20191116	8782.89
1	20191117	8562.66
1	20191118	8577.44
1	20191119	8513.08
1	20191120	8460.65
1	20191123	8474.47
1	20191124	8419.65
1	20191125	8288.57
1	20191126	8235.18
1	20191127	8252.34
1	20191130	8180.84
1	20191201	8233.75
1	20191202	8307.16
1	20191203	8295.24
1	20191204	8242.33
1	20191207	8299.05
1	20191208	8448.25
1	20191209	8831.51
1	20191210	8749.04
1	20191211	8909.68
1	20191214	8911.11
1	20191215	8789.56
1	20191216	8762.87
1	20191217	8727.59
1	20191224	9180.47
1	20191225	9170.56
1	20191228	9512.45
1	20191229	9933.62
1	20191230	10425.15
1	20191231	10883.97
1	20200101	11407.21
1	20200104	10842.35
1	20200105	11353.7
1	20200107	11328.92
1	20200108	11230.82
1	20200111	11305.14
1	20200112	11870
1	20200113	12420
1	20200114	12229.73
1	20200115	11843.24
1	20200118	11851.17
1	20200119	11493.43
1	20200120	11503.34
1	20200121	10988.02
1	20200122	11134.69
1	20200125	11216.94
1	20200126	10893.88
1	20200127	10812.62
1	20200128	10893.88
1	20200201	10958.29
1	20200202	10818.57
1	20200203	10881.99
1	20200204	10991.99
1	20200205	11435.95
1	20200208	11978.02
1	20200209	11772.88
1	20200210	11221.9
1	20200212	11234.78
1	20200215	11260.54
1	20200216	11760
1	20200217	11608.38
1	20200218	11252.62
1	20200219	11427.03
1	20200222	11359.64
1	20200223	11583.61
1	20200224	11429.01
1	20200225	11484.51
1	20200226	11725.32
1	20200229	11162.44
1	20200301	11097.03
1	20200302	11303.16
1	20200303	11476.58
1	20200304	11962.16
1	20200307	11449.82
1	20200309	11207.03
1	20200310	11023.7
1	20200311	10533.16
1	20200314	10077.31
1	20200315	9681.91
1	20200316	9898.93
1	20200317	9454.97
1	20200318	9570.92
1	20200324	9158.67
1	20200325	9162.63
1	20200328	9380.65
1	20200329	9349.93
1	20200330	9160.65
1	20200404	9618.49
1	20200405	9684.88
1	20200406	9321.19
1	20200407	9436.14
1	20200408	9696.77
1	20200411	9981.19
1	20200412	10141.72
1	20200413	9987.13
1	20200414	9569.93
1	20200415	9630.38
1	20200418	10016.86
1	20200419	10517.31
1	20200420	11042.53
1	20200421	11519.19
1	20200422	11984.95
1	20200425	12583.51
1	20200426	13203.86
1	20200427	13863.86
1	20200428	14556.56
1	20200503	16042.04
1	20200504	16835.82
1	20200505	17620.68
1	20200506	18360.94
1	20200509	19278.59
1	20200510	20241.83
1	20200511	21253.62
1	20200512	21493.44
1	20200513	21705.51
1	20200516	20620.38
1	20200517	19589.76
1	20200518	19462.91
1	20200519	18660.22
1	20200520	17727.7
1	20200523	16841.76
1	20200526	16026.55
1	20200527	16565.07
1	20200530	17393.17
1	20200531	17069.86
1	20200602	20408.07
1	20200606	21427.58
1	20200607	22498.66
1	20200608	23036.18
1	20200609	23196.85
1	20200610	24176.69
1	20200613	25378.68
1	20200614	24932.39
1	20200615	24099.33
1	20200616	24525.78
1	20200620	25705.95
1	20200621	26955.55
1	20200622	28175.39
1	20200623	29583.66
1	20200624	31061.36
1	20200628	32608.48
1	20200629	33263.03
1	20200630	34919.24
1	20200701	36664.7
1	20200704	38439.92
1	20200705	40353.98
1	20200706	42367.22
1	20200707	44479.63
1	20200708	46611.88
1	20200711	47732.54
1	20200712	50112.73
1	20200715	52334.23
1	20200718	49725.95
1	20200719	50440
1	20200722	53890
1	20200725	56580
1	20200726	59370
1	20200727	58480
1	20200728	57490
1	20200729	54620
1	20200801	53740
1	20200802	52390
1	20200803	50060
1	20200804	49660
1	20200805	51900
1	20200809	54490
1	20200810	54610
1	20200811	51880
1	20200812	51250
1	20200815	48690
1	20200816	46260
1	20200818	44060
1	20200819	41860
1	20200822	41960
1	20200823	40040
1	20200824	38370
1	20200825	40280
